Gene symbol	TCGA-05-4244-01	TCGA-05-4249-01	TCGA-05-4250-01	TCGA-05-4382-01	TCGA-05-4384-01
TCF20	1042.3248	1562.456	1230.8713	1278.1235	1426.3897
TCF21	93.5509	167.7395	88.2036	117.259	509.4685
TCF23	0	0	0	0	0
TCF25	1331.3553	2954.2749	1806.5158	2170.4887	4174.7098
TCF3	1200.8029	2041.8495	1326.3699	2253.5272	781.3073
TCF4	446.8104	780.1011	668.822	1466.6951	1193.6469
TCF7L1	573.1739	385.0602	120.0365	219.9205	324.9847
TCF7L2	484.51	1475.5277	659.869	507.0855	540.6231
TCF7	85.5223	223.116	164.8015	118.9342	297.4954
TCFL5	430.055	116.8703	259.6369	209.8697	226.6341
TCHHL1	0.3491	0	0	2.8716	0
TCHH	10.8212	4.5074	7.295	47.6215	20.1588
TCHP	516.6489	391.4994	275.2218	354.6655	535.1252
TCIRG1	2910.2016	1333.8667	1210.6441	2373.8972	2210.1405
TCL1A	3.8398	24.7907	16.9112	0.9572	2.4435
TCL1B	0	0	0.6632	0	0
TCL6	1.3963	0.6439	3.3159	0.4786	0.6109
TCN1	344.1836	40.8885	1176.1585	1.9144	22.6023
TCN2	274.3695	562.7804	1324.7119	2418.4078	655.4673
TCOF1	1460.1623	800.7064	1322.7224	1046.4771	1015.2718
TCP10L2	0	0	0	0	0
TCP10L	10.4512	6.6806	2.9843	20.6448	7.3305
TCP10	0	0	0	0	0
TCP11L1	267.1088	199.3814	284.3273	252.5975	106.9029
TCP11L2	300.5498	313.9078	139.932	89.9784	211.3622
TCP11	2.7926	8.6928	2.9843	57.9116	1.2217
TCP1	3018.9685	3820.0552	3570.1103	2963.7077	2629.7801
TCTA	649.9695	523.1797	571.997	591.3206	1274.2822
TCTE1	14.3119	14.81	3.6475	0.7179	2.4435
TCTE3	56.5494	27.0444	18.9008	34.4598	42.7611
TCTEX1D1	37.6996	27.6883	12.6005	8.1363	3.6652
TCTEX1D2	71.2104	33.8055	108.0991	143.3432	100.7941
TCTEX1D4	14.661	5.4733	3.3159	2.8716	5.4979
TCTN1	920.0838	354.6772	405.6835	332.6639	401.9548
TCTN2	513.1338	390.5335	400.8953	569.0653	166.7685
TCTN3	1011.6066	1207.3377	1243.4718	1214.9472	1048.8699
TDGF1	0	1.9317	0.3316	0.2393	0
TDGF3	0	0.322	0	0.2393	0
TDG	521.5115	580.166	510.3208	786.3534	369.5785
TDH	0.3491	1.6098	0	0.2393	1.2217
TDO2	34.9071	101.4164	161.4855	242.6544	36.0415
TDP1	314.5126	197.3595	477.8248	391.9802	223.5797
TDP2	887.6865	990.9828	1052.8061	964.1564	1058.033
TDRD10	45.3792	54.4107	3.6475	102.6615	337.2022
TDRD12	0	0.322	30.0489	0.4786	0
TDRD1	2.0944	0.6439	0.9948	0	7.3305
TDRD3	152.1948	396.6507	166.791	420.4574	362.248
TDRD5	162.3178	0.9659	154.8537	466.1645	59.8656
TDRD6	13.9628	5.4733	4.3107	20.3409	13.4392
TDRD7	559.9092	508.6916	558.7333	416.6285	560.171
TDRD9	5.5851	10.9465	5.6371	29.1951	43.9829
TDRG1	0	0	0	0	0
TDRKH	1296.7973	629.7474	954.3231	1557.87	879.047
TEAD1	2659.918	1377.6528	1727.9284	1926.3984	1916.3103
TEAD2	617.1568	3584.6662	735.1405	1347.2824	903.482
TEAD3	556.4185	1311.6517	757.0256	1371.4521	985.9499
TEAD4	164.4123	75.0159	236.0938	404.1847	167.3794
TECPR1	395.1479	305.8589	389.2896	373.0752	859.4991
TECPR2	432.1494	407.2753	375.0311	416.3892	864.3861
TECRL	0	0	0	0	0
TECR	1542.543	1108.497	1253.088	861.2556	861.9426
TECTA	1.7454	14.1661	5.3055	5.504	9.1631
TECTB	0	0	0	0	0
TEC	141.0245	63.1035	180.7179	86.8674	111.179
TEDDM1	3.8398	1.6098	0.3316	1.1965	0
TEF	924.688	830.9703	443.0075	750.9364	403.7874
TEKT1	96.6926	104.9579	64.9921	0	4.2761
TEKT2	82.3807	52.8009	58.6919	2.1537	11.6066
TEKT3	7.3305	14.4881	0.3316	2.1537	1.8326
TEKT4	9.4249	26.0785	5.6371	2.393	2.4435
TEKT5	0	1.6098	0.9948	26.0842	9.1631
TEK	216.4238	249.1945	126.6683	91.1749	423.3354
TELO2	731.3029	833.8679	661.527	663.8297	586.4386
TENC1	1366.6114	1055.0522	1901.0196	1180.0088	3219.3036
TEP1	1344.969	943.3332	496.7255	779.8922	1260.843
TEPP	1.3963	78.5574	1.3264	0.7179	26.8784
TERC	0.3491	0.9659	0	0.2393	2.4435
TERF1	661.1397	590.4686	613.4461	257.4913	359.8045
TERF2IP	895.017	2916.606	1136.0358	1040.0158	1284.6671
TERF2	503.0107	574.0488	484.7882	452.2848	500.9163
TERT	5.2361	2.5757	0.3316	1.6751	2.4435
TESC	75.7483	1212.1671	277.8745	216.0916	1964.5693
TESK1	603.194	578.2343	445.3287	1221.6477	862.5535
TESK2	143.468	130.3925	74.6083	173.7348	105.6811
TES	1383.3284	1927.4776	3902.6942	2789.1928	2070.1894
TET1	40.4922	47.6496	43.4386	50.7325	25.6567
TET2	464.2639	545.7166	376.3575	517.1363	820.4032
TET3	796.9282	868.6392	461.5767	1117.7897	717.1655
TEX101	0	0	0	0.4786	0
TEX10	225.4996	430.4561	452.9553	341.9656	293.8302
TEX11	0.6981	2.5757	1.658	23.9304	0
TEX12	0.6981	0.322	3.3159	1.4358	0.6109
TEX13A	0	0	0	0	0
TEX13B	0.6981	0	0	0	0
TEX14	4.887	3.5415	8.2898	13.6403	6.7196
TEX15	0	0.322	39.1279	6.9398	0.6109
TEX19	0	0.9659	4.9739	1.6751	0.6109
TEX261	2084.3005	2181.5788	2082.0691	2412.9038	2091.0202
TEX264	1018.588	882.1614	866.7827	983.5401	921.1973
TEX28	0	0	0	0	0
TEX2	1343.9218	985.8315	865.1248	934.2434	1345.1436
TEX9	150.7985	32.1957	89.53	63.8942	28.7111
TFAMP1	0.6981	0	0	0.4786	0.6109
TFAM	539.6631	813.2627	1075.0228	579.3554	587.0495
TFAP2A	275.4167	103.992	291.4698	38.0494	101.405
TFAP2B	0	0	0.6632	0.2393	0.6109
TFAP2C	484.1609	719.5733	340.5455	687.9994	480.1466
TFAP2D	14.3119	5.1513	0	0	1.8326
TFAP2E	11.5193	126.4807	54.978	16.7513	70.7575
TFAP4	210.4896	237.926	291.4698	221.3563	232.1319
TFB1M	172.7899	221.1843	144.9059	153.8726	261.4539
TFB2M	665.6776	805.8577	655.8899	547.5279	519.2425
TFCP2L1	3340.2566	859.9464	252.6735	385.519	1750.1527
TFCP2	458.3297	769.4766	287.4907	654.4969	706.7807
TFDP1	888.0356	1834.8314	1600.5969	2214.5206	1314.5999
TFDP2	346.6271	198.0034	311.6969	285.4899	169.8228
TFDP3	0	2.2537	0	29.4344	0
TFE3	1044.7683	1563.4219	1274.3099	1891.46	1915.0886
TFEB	469.849	503.8623	292.4646	483.6337	557.7276
TFEC	273.6714	178.686	189.0077	439.6017	207.697
TFF1	0.3491	0.322	3.6475	0.7179	17.1045
TFF2	0	0	2.6527	3.5896	3.0544
TFF3	125.3163	315.1956	52.06	1616.9782	139.2792
TFG	2702.5046	1689.9508	2564.2046	3151.6357	2646.9151
TFIP11	822.2253	1089.5853	731.2741	817.7501	964.6915
TFPI2	92733.7464	8780.0818	610.1302	537.2378	111.7899
TFPI	2579.9808	6845.1219	3712.1777	1493.9758	2056.8112
TFPT	186.6899	289.6612	160	376.1598	193.1704
TFR2	53.4078	42.4983	18.5692	55.2793	31.7654
TFRC	2680.1641	793.6233	1888.7507	1861.3077	1128.8943
TF	12.9156	28.3322	4.6423	2379.6405	9.1631
TGDS	189.5453	418.2218	329.9345	326.6502	177.7642
TGFA	3119.2949	1096.2626	1826.0797	1342.7356	398.9004
TGFB1I1	158.129	198.3253	774.9316	959.131	374.4655
TGFB1	1480.4084	2433.6709	2452.7895	1943.6283	1250.4582
TGFB2	699.1884	381.8407	407.1956	187.8538	169.212
TGFB3	163.016	262.7167	382.3261	583.9021	202.81
TGFBI	31956.3662	2979.7095	13469.6178	10659.3248	2885.1558
TGFBR1	1184.3965	1709.9122	1099.8922	1862.0256	1226.0232
TGFBR2	3147.5696	2991.9438	4480.1459	4509.926	5434.942
TGFBR3	127.7598	169.9932	93.1775	206.2802	533.9035
TGFBRAP1	257.6141	478.7496	352.8144	387.912	328.0391
TGIF1	2376.4726	1250.4799	1820.4427	1618.414	1582.7734
TGIF2LX	0	0	0	0.4786	0
TGIF2LY	0	0	0	0.2393	0
TGIF2	263.5483	758.0632	824.7103	477.3232	430.0428
TGM1	44.681	43.1422	9.2846	19.3836	29.3219
TGM2	4034.2089	7473.5814	23189.588	12959.0377	8972.5107
TGM3	2.0944	3.5415	0.6632	3.5896	1.8326
TGM4	2.0944	0.6439	8.6214	0.2393	1.2217
TGM5	1.0472	0	18.5692	0.2393	1.8326
TGM6	0	0	0	0	0
TGM7	0	0	0	0	0
TGOLN2	6853.6522	6505.1356	5256.7355	12487.8478	8083.6897
TGS1	851.7323	497.7451	774.6	361.8279	499.6946
TG	5.2361	26.7224	3.6475	13.6403	0.6109
TH1L	1256.6542	1285.2512	1629.1138	1439.6538	1551.6188
THADA	788.2014	1001.2854	932.438	588.4489	712.8894
THAP10	58.6439	29.62	82.2349	36.8528	46.4264
THAP11	477.8777	671.6017	591.561	790.1823	682.3458
THAP1	286.587	252.0921	329.2713	249.8335	221.7471
THAP2	97.3907	81.4551	70.6292	128.9849	194.8687
THAP3	138.4274	265.1314	184.6837	311.1744	218.7783
THAP4	654.5074	1095.6187	1090.9392	1314.4977	1008.5522
THAP5	504.407	404.0557	400.2321	468.3182	469.7618
THAP6	357.4483	264.3265	297.4384	212.9807	350.0305
THAP7	228.0548	151.5611	179.166	314.9626	343.1582
THAP8	109.6082	98.1968	116.7206	358.2383	138.0574
THAP9	90.7584	112.6849	84.2245	77.7738	97.7398
THBD	604.2412	329.3617	1242.8086	727.7239	1511.3012
THBS1	3029.9328	1259.4947	12955.6495	18998.5959	2602.9322
THBS2	1166.943	1972.6288	5305.8112	17363.1913	814.2944
THBS3	808.9292	425.6493	916.5448	1496.4024	796.0599
THBS4	3547.601	69.5427	10.2794	38.9922	19.548
THEG	2.0944	9.3367	1.658	0.7179	0.6109
THEM4	387.4684	192.5301	198.9555	594.9101	532.0709
THEM5	42.5866	5.4733	9.9478	25.1269	61.0874
THEMIS	41.8885	30.2639	114.0678	42.3568	22.6023
THG1L	286.587	163.2321	341.5402	123.0023	147.8314
THNSL1	224.1033	223.438	177.0704	383.1259	297.4954
THNSL2	1575.0065	6.4391	623.7254	774.3882	940.1344
THOC1	450.6501	273.0193	229.7936	404.9026	293.8302
THOC2	3307.793	1511.5868	1335.9861	549.6816	1219.3036
THOC3	914.914	418.5437	849.8715	710.494	516.799
THOC4	964.133	1115.2581	3141.8387	1388.2034	576.6646
THOC5	768.3044	1875.3979	967.9184	795.2077	921.1973
THOC6	688.6919	605.2046	573.6948	538.9201	430.6048
THOC7	778.7765	561.8145	1009.3675	601.3713	736.1026
THOP1	572.1267	424.9829	537.1798	494.6417	331.7043
THPO	153.5911	3.2196	3.3159	5.9826	112.4007
THRAP3	2948.5994	3492.5865	2557.5727	2745.2972	3531.46
THRA	417.5827	603.9425	492.4115	784.4893	950.7941
THRB	191.9888	53.4448	171.7649	106.251	297.4954
THRSP	0	0.322	0	1.9144	0.6109
THSD1P1	88.3149	98.1968	47.7493	153.2911	130.1161
THSD1	61.7855	101.7383	143.2479	63.8942	211.3622
THSD4	220.6126	249.5165	397.911	302.4804	575.4429
THSD7A	65.2762	14.81	49.0757	40.4424	23.2132
THSD7B	9.0758	15.7759	7.295	7.1791	10.3849
THTPA	327.0792	165.1638	268.5899	229.9713	337.8131
THUMPD1	1572.214	1655.8234	1278.289	890.4507	1167.3794
THUMPD2	283.7944	170.6371	242.3941	187.3752	182.6512
THUMPD3	947.3776	751.125	1083.6442	829.9068	839.3403
THY1	1138.3192	1193.1716	2230.291	4804.5094	858.8882
THYN1	242.255	676.753	605.1563	734.1851	754.4288
TH	0.3491	0.322	17.906	2.1537	1.2217
TIA1	1960.0314	2116.2215	1037.8844	1360.6834	1259.0104
TIAF1	359.0331	314.3553	469.7239	276.7744	246.3409
TIAL1	1249.3237	1749.5128	1339.6336	1385.3317	1345.7544
TIAM1	199.6684	339.3424	305.0651	288.8401	186.9273
TIAM2	93.879	85.795	78.0602	69.3815	27.8131
TICAM1	462.5185	462.6518	796.1535	699.486	370.8002
TICAM2	114.366	82.2406	190.291	207.3523	102.7795
TIE1	264.2464	406.9533	468.5402	453.2421	957.2389
TIFAB	8.7268	25.7565	2.6527	40.2031	8.5522
TIFA	259.3595	322.6006	303.4071	391.7409	204.6426
TIGD1	173.139	105.9238	53.3864	321.3855	127.0617
TIGD2	177.3279	82.099	143.5795	175.1706	317.0434
TIGD3	23.0387	32.1957	11.9373	13.6403	14.0501
TIGD4	3.8398	9.0148	9.2846	18.1871	18.9371
TIGD5	141.3736	58.2742	116.7206	112.473	153.3293
TIGD6	208.0461	73.7281	114.0678	112.7123	219.3036
TIGD7	303.7857	326.023	126.6683	459.4041	78.1063
TIGIT	60.7383	100.1285	129.6527	133.2924	28.1002
TIMD4	36.3033	5.7952	17.2428	5.504	5.4979
TIMELESS	806.7022	622.6643	852.1927	1158.7107	425.7789
TIMM10	542.4557	287.1854	482.1355	309.181	248.0147
TIMM13	694.6505	881.8395	651.2476	475.976	470.9835
TIMM16	242.4191	190.9847	227.1143	170.3199	156.8296
TIMM17A	1914.3032	1440.7563	1292.5475	1043.3661	924.2517
TIMM17B	630.4215	768.5107	1135.7042	843.0685	700.0611
TIMM22	277.8602	285.5756	511.9788	551.5961	387.2938
TIMM44	352.9104	474.5642	328.6081	351.0592	307.8803
TIMM50	970.0672	804.2479	1669.8997	768.6449	624.3128
TIMM8A	238.7643	90.4698	232.4463	47.1429	100.7941
TIMM8B	290.0777	449.1296	632.3468	732.51	337.8131
TIMM9	402.1293	358.3378	585.2607	402.9882	281.0018
TIMP1	15672.2227	9347.3696	17779.3252	11517.7088	5288.3323
TIMP2	3041.4521	9525.0897	16240.073	17174.3803	5065.3635
TIMP3	12146.9587	6141.9684	7334.8255	41075.6004	5403.7874
TIMP4	27.9256	3.2196	71.624	33.7419	10.3849
TINAGL1	238.4152	424.339	1352.5657	1402.5616	598.6561
TINAG	719.4345	0.6439	250.0207	0	3.0544
TINF2	1240.5969	804.8918	1421.8685	1146.2669	1304.8259
TIPARP	3925.9796	613.3243	2857.7568	1276.836	646.8357
TIPIN	97.3907	83.0648	123.0208	49.7753	77.5809
TIPRL	1797.0154	1694.7802	1244.4666	1181.2053	1062.3091
TIRAP	62.8327	195.7497	101.1357	167.7522	163.1032
TJAP1	688.7163	629.1034	437.7021	658.3257	795.9682
TJP1	2250.8072	3001.2806	3000.2487	2329.3866	3553.4514
TJP2	1055.5895	3129.7413	1985.9073	1932.8596	2795.3574
TJP3	792.3903	973.9191	201.6082	948.3624	1039.7068
TK1	1686.3601	359.3037	4584.9291	831.3426	219.3036
TK2	1318.0906	904.0545	473.1825	651.1466	692.7306
TKTL1	0.3491	0	0.3316	1026.3755	0
TKTL2	0	0	0.3316	0.9572	1.8326
TKT	7427.5242	7391.1605	9533.9468	9823.6747	19867.4404
TLCD1	565.8434	108.8214	693.6915	173.9741	430.055
TLE1	658.3472	1079.1989	713.2554	820.8132	566.8907
TLE2	1072.694	1031.2274	350.8248	1284.824	1101.405
TLE3	1201.501	2349.3182	1271.3255	2101.8084	2799.0226
TLE4	164.0632	849.9658	211.556	362.5458	456.9334
TLE6	823.1085	108.1775	71.9556	45.2285	114.8442
TLK1	1004.6252	1273.0169	1439.7745	1350.3933	1466.7074
TLK2	675.1025	979.0704	897.6208	757.1583	628.5889
TLL1	27.2275	32.1957	25.201	23.9304	32.9872
TLL2	2.0944	1.2878	22.5483	12.4438	4.2761
TLN1	7236.5826	6921.7476	5782.9727	11033.3572	9970.6781
TLN2	92.1546	277.8487	173.0913	429.0723	78.8027
TLR10	19.897	145.8464	8.6214	54.0827	19.548
TLR1	220.9617	239.2138	230.1252	507.5641	172.2663
TLR2	1028.362	2324.2056	556.7438	1401.8437	878.4362
TLR3	210.8386	98.5188	232.1147	146.4541	273.0605
TLR4	372.4583	427.8805	677.775	931.3718	586.4386
TLR5	372.4583	425.9487	118.7101	144.5397	384.2395
TLR6	34.2089	55.3766	53.3864	81.1241	50.7025
TLR7	77.4937	236.6382	130.3158	359.9134	247.4038
TLR8	179.0732	119.7679	313.3549	380.9722	167.9902
TLR9	13.0797	36.1912	16.8018	126.2784	15.2535
TLX1NB	4.5379	0.9659	0	0	0
TLX1	2.0944	2.5757	2.9843	0	0
TLX2	2.0944	0	0.6632	0.2393	0
TLX3	0	0	0	0	0.6109
TM2D1	280.3037	160.0125	294.1225	640.3779	483.201
TM2D2	783.6635	735.9931	1405.9521	1490.8649	807.5748
TM2D3	432.8475	669.9919	545.138	552.7926	869.8839
TM4SF18	18.1517	37.6689	468.2086	81.3634	103.2376
TM4SF19	104.4768	30.895	53.5157	102.896	98.595
TM4SF1	8509.6431	6802.6236	11397.4965	5195.0538	7585.2169
TM4SF20	0	0.322	0	0.4786	9.774
TM4SF4	19.1989	742.1102	3582.5251	1115.8753	16.4936
TM4SF5	0	0.322	36.8068	5.0254	9.1631
TM6SF1	123.571	224.4038	186.6866	238.1076	161.8815
TM6SF2	1.7454	2.5757	17.2428	33.0982	2.4435
TM7SF2	1156.82	238.8919	371.052	328.8039	505.8033
TM7SF3	2855.7466	1169.6688	5686.4793	1801.9603	3327.4282
TM7SF4	89.7111	15.132	6.6318	31.1095	32.3763
TM9SF1	1581.7995	1638.1641	1683.3391	1917.2642	1652.2236
TM9SF2	3165.0231	10006.093	2895.7971	6740.9586	4869.8839
TM9SF3	3777.293	6447.5054	4800.1326	5752.6325	4941.967
TM9SF4	2004.3634	2824.2044	2456.7686	2474.4049	2180.8186
TMBIM1	3254.0361	4047.9619	6451.1316	8133.2302	4965.1802
TMBIM4	1909.0811	2337.0839	1543.941	2411.937	1775.7789
TMBIM6	30613.8406	23229.8216	18183.5364	31244.0286	21270.0061
TMC1	0.6981	0.322	0	0.4786	32.3763
TMC2	1.0472	0.6439	0.9948	0.9572	2.4435
TMC3	0	0.322	0.3316	0.4786	0
TMC4	4657.649	1430.4537	1603.9128	1204.1785	2926.6952
TMC5	1567.6761	5310.3542	2109.9229	1670.343	1078.8027
TMC6	2472.8161	2575.0099	2855.0112	2841.2582	1908.9798
TMC7	76.7955	92.7235	142.2532	90.2177	65.9743
TMC8	719.0854	374.7576	820.3598	456.353	543.6775
TMCC1	577.7118	736.637	904.2527	1894.8103	961.515
TMCC2	35.6052	126.529	45.0966	62.2191	141.1118
TMCC3	211.8859	179.9738	1003.0672	256.5341	246.7929
TMCO1	4244.0003	4302.6297	2818.536	2110.9019	2639.5846
TMCO2	0	0	0	0	0.6109
TMCO3	1242.3423	1898.5788	1118.1298	3107.3644	1318.2651
TMCO4	614.0152	387.9579	334.5768	588.6882	939.5235
TMCO5A	1.3963	0	0	0	0
TMCO6	373.5055	81.1331	300.4228	133.2924	229.6885
TMCO7	304.7386	299.0978	317.334	279.9859	300.5498
TMED10P1	50.6152	33.1615	38.4647	51.4504	58.033
TMED10	6260.5812	8811.9555	6844.0686	11378.4338	6932.193
TMED1	695.8932	652.2071	727.3547	483.7629	335.6078
TMED2	8622.7419	9323.2228	9084.3074	8966.0086	6356.7502
TMED3	2551.357	3302.954	2549.6145	2093.672	1996.9456
TMED4	1280.74	1050.2228	1629.4454	1684.2226	1384.2395
TMED5	3428.2119	2211.5207	2703.4734	4612.3458	1557.7214
TMED6	54.455	3.2196	10.2794	39.7245	86.1332
TMED7-TICAM2	173.331	151.6577	145.3436	158.2997	36.5852
TMED7	3692.0534	2388.4424	3634.8537	2377.4915	2316.9578
TMED8	423.0736	360.2696	236.757	316.1208	251.069
TMED9	5778.1656	3465.2202	4183.3706	4242.1447	3078.1918
TMEFF1	33.5492	54.0243	87.4443	104.8463	16.8968
TMEFF2	0.3491	0.322	0.3316	0	1.8326
TMEM100	464.2639	118.4801	33.8224	10.5294	649.3586
TMEM101	1245.833	688.9874	1572.7431	1059.6388	667.0739
TMEM102	185.7056	188.9886	237.7518	229.2534	243.7385
TMEM104	602.4959	819.0579	630.3573	774.6275	594.9908
TMEM105	84.8242	41.2105	37.4699	31.8275	70.2505
TMEM106A	218.5182	145.2025	288.817	350.3413	144.777
TMEM106B	4835.3259	1842.5583	3148.4705	3843.2247	2009.1631
TMEM106C	1558.6002	897.9373	1093.9236	1968.0373	927.9169
TMEM107	147.6569	93.6894	219.1826	317.3173	334.1478
TMEM108	48.5208	123.6314	55.3759	176.3672	492.975
TMEM109	2030.5437	2442.0418	2112.2441	3327.5242	1843.6164
TMEM110	208.6779	217.9647	158.8328	188.3324	213.8057
TMEM111	1238.5025	1123.629	967.9184	1010.5814	1125.84
TMEM114	0.3491	0	0.3316	0	0
TMEM115	643.6862	782.3548	936.4171	969.6604	1076.9701
TMEM116	142.4208	435.2855	93.5091	167.9915	237.6298
TMEM117	20.5952	98.5188	53.0548	191.4433	40.9285
TMEM119	216.7728	724.7246	337.8927	1410.2194	387.9047
TMEM11	287.2851	401.1581	452.6237	509.7178	422.1136
TMEM120A	838.4676	399.8703	994.7774	786.832	799.0226
TMEM120B	642.063	488.8816	362.0791	517.2224	477.2755
TMEM121	16.4063	75.6598	36.4752	18.4264	24.4349
TMEM123	5439.2181	10362.8211	6031.6671	7857.3125	4942.5779
TMEM125	2009.9485	1824.2068	599.1876	1106.5424	2122.7856
TMEM126A	354.3067	154.5392	248.3628	264.4311	219.3036
TMEM126B	759.5776	423.0511	525.9057	713.1264	635.3085
TMEM127	3208.657	2900.5081	2729.0061	3282.0564	2252.9016
TMEM128	731.652	491.9499	766.3102	770.0808	576.6646
TMEM129	675.4516	676.753	1209.9809	801.6689	1094.0745
TMEM130	710.7077	424.339	26.5274	430.0296	384.2395
TMEM131	2352.3868	1472.3081	1388.3777	1971.6269	2302.3824
TMEM132A	327.4282	2312.4928	1513.7196	2527.0518	219.3036
TMEM132B	2.0944	21.2491	3.9791	3.111	6.7196
TMEM132C	2.7926	3.2196	1.9896	0	4.887
TMEM132D	0.3491	553.7656	0.9948	0	33.598
TMEM132E	3.8398	18.0296	8.2898	5.9826	43.9829
TMEM133	209.0933	176.7542	79.5822	169.9059	199.1448
TMEM134	855.223	450.0955	442.676	371.6393	706.7807
TMEM135	439.1308	745.0079	469.2033	250.3121	301.1607
TMEM136	68.0688	191.5643	127.3315	136.4034	202.81
TMEM138	634.2613	375.0796	352.8144	511.6323	445.3268
TMEM139	175.2334	14.81	290.8066	244.8081	378.7416
TMEM140	506.6131	477.7194	549.2232	985.5933	523.4209
TMEM141	673.3572	348.3572	786.5373	439.1231	643.2498
TMEM143	161.2706	109.1433	50.0705	131.6173	126.4508
TMEM144	286.587	223.438	264.2792	491.77	414.7831
TMEM145	2.4435	22.8589	21.8851	20.8195	3.0544
TMEM146	23.0387	19.9613	1.9896	0.2393	0
TMEM147	1954.0972	1131.034	2409.6825	1893.1351	973.7324
TMEM149	189.0322	337.533	227.0115	336.0692	263.2621
TMEM14A	442.2724	462.6518	749.7306	959.6096	586.4386
TMEM14B	1460.1623	989.695	1327.3647	1603.5771	1238.2407
TMEM14C	1809.2329	1735.6687	2076.7637	2459.0895	1613.9279
TMEM14E	3.4907	0.322	0.6632	0	1.8326
TMEM150A	1104.1103	515.1308	749.399	473.5829	1213.1949
TMEM150B	32.4636	13.2002	30.5065	79.449	61.0874
TMEM150C	119.3821	278.4926	152.2009	173.9741	92.2419
TMEM151A	0	1.6098	5.6371	0.7179	0
TMEM151B	32.858	17.4533	3.3292	9.4453	11.6066
TMEM154	154.9873	195.7497	318.3288	98.5933	232.7428
TMEM155	3.4907	2.2537	6.6318	7.1791	44.5938
TMEM156	16.0572	55.3766	37.1384	198.3831	11.6066
TMEM158	14.3119	28.0102	105.1148	236.1932	23.8241
TMEM159	2127.5853	4330.3179	1221.9183	1489.9076	602.3213
TMEM160	84.4751	96.587	89.53	87.1067	47.0373
TMEM161A	535.4743	318.0932	288.817	496.3168	381.796
TMEM161B	484.1609	151.6416	336.5664	256.7734	249.2364
TMEM163	401.7803	582.4197	1169.5267	174.9313	1036.0415
TMEM164	790.2958	1016.7393	479.4827	229.4927	587.0495
TMEM165	2518.8934	2949.1236	2641.4656	3579.0329	3461.2095
TMEM167A	4424.8189	2759.813	2031.0039	2487.806	2589.493
TMEM167B	831.1371	1178.3616	880.7096	1505.7017	1561.3928
TMEM168	731.3029	568.8975	468.2086	628.8913	582.1625
TMEM169	99.1361	83.3868	24.5378	103.858	11.6066
TMEM170A	234.2264	666.7724	722.54	626.0197	366.5241
TMEM170B	169.6483	290.083	119.0417	241.2186	321.9304
TMEM171	3.8398	4.8294	99.8093	22.4946	3.0544
TMEM173	6829.2172	3391.4921	2054.2154	1670.1037	1282.8345
TMEM174	0	0	0	0	0
TMEM175	480.3211	283.6439	275.5533	557.3394	428.8332
TMEM176A	257.6141	642.9476	3590.4833	2107.0731	1695.785
TMEM176B	564.0981	1226.9771	5212.9653	5338.6363	3340.8674
TMEM177	197.2249	171.281	244.0521	253.1838	120.953
TMEM178	19.1989	14.4881	11.6057	25.8448	47.0373
TMEM179B	1240.8622	961.6847	1074.3596	1060.1174	956.0171
TMEM179	0	0.322	0	0	0
TMEM17	26.5294	34.4494	108.4307	106.4903	94.6854
TMEM180	234.2264	264.0045	190.0025	263.4739	351.8632
TMEM181	712.8022	1521.2455	950.344	771.9952	2102.6268
TMEM182	198.2721	154.8612	241.7309	334.7865	136.8357
TMEM183A	1384.414	2420.4707	1077.6755	907.202	937.08
TMEM184A	1555.3609	358.4119	583.4535	1743.0364	834.2517
TMEM184B	1113.3921	1000.0008	1447.1723	3037.1909	2142.5901
TMEM184C	714.8966	661.943	680.7593	561.8861	636.5302
TMEM185A	405.9691	432.0659	421.454	445.5843	287.7214
TMEM185B	538.2669	449.7735	1018.6521	920.8424	430.6659
TMEM186	318.7015	234.3845	197.9607	256.0554	230.9102
TMEM187	201.7628	144.5586	143.2479	183.307	261.4539
TMEM188	376.2981	356.0841	448.313	443.9092	274.2822
TMEM189-UBE2V1	0	0	0	6.0065	0
TMEM189	334.7587	795.877	692.6967	1281.524	685.4001
TMEM18	564.0981	623.6302	589.8964	356.3191	414.777
TMEM190	60.0401	44.1081	8.953	0.2393	3.6652
TMEM191A	13.2647	37.347	18.2376	50.0146	24.4349
TMEM192	496.3784	344.8157	675.7855	419.9788	720.2199
TMEM194A	659.0453	274.6291	821.023	830.1461	417.8375
TMEM194B	133.345	91.4357	261.9581	202.4513	47.6481
TMEM195	0	0.6439	64.3289	4.3075	0.6109
TMEM196	0	0.6439	0	0	0
TMEM198	62.4836	65.3701	53.3864	28.4772	83.0788
TMEM199	481.3684	484.2229	867.1143	581.5091	428.2224
TMEM19	636.3557	616.5471	488.4357	820.3346	536.347
TMEM200A	131.9487	169.6712	745.7515	540.1095	115.4551
TMEM200B	37.4413	22.6979	162.981	138.3417	32.6268
TMEM200C	0.6981	4.8294	11.9373	4.7861	3.0544
TMEM201	262.152	301.9954	217.5247	343.1622	279.1692
TMEM202	0	0	0	0.4786	0
TMEM203	638.4501	536.7019	677.4434	626.259	877.2144
TMEM204	149.7513	145.8464	210.2296	359.4348	482.5901
TMEM205	1512.5229	1190.596	609.1354	743.518	689.6762
TMEM206	264.9446	355.1183	193.9816	594.4315	137.4465
TMEM207	0.3491	0	0	2.6323	0
TMEM208	709.3115	647.7769	758.6836	632.0023	668.9065
